Id;Cod;ProductModelId;Descr;Holes;WhColorId
1774;CA3R1;8168;CA3R1 - MSW 27T (5 fori FULL SILVER);5;209
1775;CA3R2;8168;CA3R2 - MSW 27T (5 fori GLOSSY BLACK);5;49
1776;CA3R3;8168;CA3R3 - MSW 27T (5 fori GLOSS BLACK FULL POLISHED);5;131
1777;CA3R4;8168;CA3R4 - MSW 27T (5 fori GLOSS DARK GREY);5;217
1778;CA3R5;8180;CA3R5 - MSW 43 (5 fori GLOSSY BLACK);5;49
1779;CA3R6;8180;CA3R6 - MSW 43 (5 fori GLOSS BLACK FULL POLISHED);5;131
1780;CA3R7;8186;CA3R7 - MSW 48 VAN (5 fori GLOSS BLACK FULL POLISHED);5;131
1781;CA3R9;8189;CA3R9 - MSW 50 (5 fori GLOSSY BLACK);5;49
1782;CA3S1;8189;CA3S1 - MSW 50 (5 fori MATT GUN METAL FULL POLISHED);5;210
1783;CA3S2;8190;CA3S2 - MSW 50-4 (4 fori GLOSSY BLACK);4;49
1784;CA3S3;8190;CA3S3 - MSW 50-4 (4 fori MATT GUN METAL FULL POLISHED);4;210
1785;CA3S4;8196;CA3S4 - MSW 71 (5 fori GLOSSY BLACK);5;49
1786;CA3S5;8204;CA3S5 - MSW 80-4 (4 fori GLOSSY BLACK);4;49
1787;CA3S6;8204;CA3S6 - MSW 80-4 (4 fori GLOSS BLACK FULL POLISHED);4;131
1788;CA3S7;8207;CA3S7 - MSW 85 (4 fori GLOSSY BLACK);4;49
1789;CA3S7;8207;CA3S7 - MSW 85 (5 fori GLOSSY BLACK);5;49
1790;CA3S8;8207;CA3S8 - MSW 85 (4 fori MATT GRAPHITE);4;92
1791;CA3S8;8207;CA3S8 - MSW 85 (5 fori MATT GRAPHITE);5;92
1792;CA3S9;12714;CA3S9 - X2 (3 fori GLOSSY BLACK);3;49
1793;CA3T3;1545;CA3T3 - ASPEN HLT (5 fori MATT BLACK / DIAMOND-CUT);5;94
1794;CA3T4;4289;CA3T4 - HYPER GT HLT (4 fori GLOSSY BLACK);4;49
1795;CA3T4;4289;CA3T4 - HYPER GT HLT (5 fori GLOSSY BLACK);5;49
1796;CA3T5;9261;CA3T5 - RALLY ADVENTURE (5 fori MATT BLACK);5;5
1797;CA3T5;9261;CA3T5 - RALLY ADVENTURE (6 fori MATT BLACK);6;5
1798;CA3T6;9261;CA3T6 - RALLY ADVENTURE (5 fori MATT GRAPHITE - BLACK LIP);5;321
1799;CA3T6;9261;CA3T6 - RALLY ADVENTURE (6 fori MATT GRAPHITE - BLACK LIP);6;321
1800;CA3T7;11494;CA3T7 - SUPERTURISMO AERO E (5 fori HYPER ANTHRACITE);5;54
1801;CA3T8;11495;CA3T8 - SUPERTURISMO DAKAR (5 fori MATT BLACK);5;5
1802;CA3T9;11495;CA3T9 - SUPERTURISMO DAKAR (5 fori MATT BLACK SILVER LETTERING);5;221
1803;CA3U1;11974;CA3U1 - ULTRALEGGERA HLT (5 fori CHRYSTAL TITANIUM);5;93
1804;CA3U2;4089;CA3U2 - GRAVEL (5 fori MATT BLACK);5;5
1805;CA3U3;4089;CA3U3 - GRAVEL (5 fori MATT GRAPHITE);5;92
1806;CA3U4;4089;CA3U4 - GRAVEL (5 fori RALLY BRONZE);5;207
1807;CA3U5;11641;CA3U5 - TERRA (5 fori MATT BLACK WHITE LETTERING);5;323
1808;CA3V1;11975;CA3V1 - ULTRALEGGERA HLT CL (15 fori MATT BRONZE);15;116
1809;CA3V2;8179;CA3V2 - MSW 42 VAN (6 fori MATT DARK GREY);6;103
1810;CA3V3;11501;CA3V3 - SUPREMA XT HLT (5 fori MATT GRAPHITE);5;92
1811;CA3V4;11975;CA3V4 - ULTRALEGGERA HLT CL (15 fori MATT GRAPHITE);15;92
1812;CA3V5;11975;CA3V5 - ULTRALEGGERA HLT CL (15 fori MATT RACE SILVER);15;90
1813;CA3V6;11501;CA3V6 - SUPREMA XT HLT (5 fori NERO-MATT DARK GRAPHITE);5;362
1814;CA3V7;11975;CA3V7 - ULTRALEGGERA HLT CL (15 fori ORANGE);15;99
1815;CA3V8;11975;CA3V8 - ULTRALEGGERA HLT CL (15 fori RACE GOLD);15;145
1816;CA3V9;9266;CA3V9 - RALLY RAID (5 fori RACE WHITE RED LETTERING);5;282
1817;CA3W1;11975;CA3W1 - ULTRALEGGERA HLT CL (15 fori RED);15;98
1818;CA3W2;11501;CA3W2 - SUPREMA XT HLT (5 fori SATIN BLACK);5;343
1819;CA3W3;11501;CA3W3 - SUPREMA XT HLT (5 fori HYPER ANTHRACITE);5;54
1820;CA3W4;11975;CA3W4 - ULTRALEGGERA HLT CL (15 fori WHITE);15;66
1821;CA3W5;11975;CA3W5 - ULTRALEGGERA HLT CL (15 fori WHITE GOLD);15;225
1822;CA3Z1;4211;CA3Z1 - HAVANNA (5 fori BLACK MIRROR);5;30
1823;CA3Z2;4211;CA3Z2 - HAVANNA (5 fori GUNMETAL);5;174
1824;CA3Z3;4875;CA3Z3 - KE (5 fori BLACK);5;72
1825;CA3Z4;4875;CA3Z4 - KE (5 fori BLACK MIRROR);5;30
1826;CA3Z5;7306;CA3Z5 - MARINABAY (5 fori MATT BLACK);5;5
1827;CA3Z6;7306;CA3Z6 - MARINABAY (5 fori MATT BRONZE);5;116
1828;CA3Z7;7306;CA3Z7 - MARINABAY (5 fori GUNMETAL MATT POLISHED LIP);5;149
1829;CA3Z8;11512;CA3Z8 - SUZUKA (5 fori MATT BRONZE);5;116
1830;CA400;7811;CA400 - MONZA (4 fori BLACK MIRROR);4;30
1831;CA400;7811;CA400 - MONZA (5 fori BLACK MIRROR);5;30
1832;CA401;7811;CA401 - MONZA (4 fori SILVER);4;19
1833;CA401;7811;CA401 - MONZA (5 fori SILVER);5;19
1834;CA402;9107;CA402 - QUAKE (5 fori GLOSSY BLACK);5;49
1835;CA403;7074;CA403 - LEIPZIG (5 fori SILVER);5;19
1836;CA404;7075;CA404 - LEIPZIG-D (5 fori GLOSSY BLACK);5;49
1837;CA405;7075;CA405 - LEIPZIG-D (5 fori GUN METALLIC MIRROR);5;6
1838;CA406;7075;CA406 - LEIPZIG-D (5 fori SILVER);5;19
1839;CA407;7800;CA407 - MONACO (5 fori GLOSSY BLACK);5;49
1840;CA408;7800;CA408 - MONACO (5 fori GUN METALLIC MIRROR);5;6
1841;CA409;7800;CA409 - MONACO (5 fori SILVER);5;19
1842;CA410;7801;CA410 - MONACO-D (5 fori GLOSSY BLACK);5;49
1843;CA411;848;CA411 - ABRAM (4 fori SILVER);4;19
1844;CA412;3290;CA412 - DRAKE (5 fori GLOSSY BLACK);5;49
1845;CA413;4277;CA413 - HUNTER (5 fori ANTRACITE DIAMANTATO);5;89
1846;CA414;4277;CA414 - HUNTER (5 fori GLOSSY BLACK);5;49
1847;CA415;12632;CA415 - WONDER (5 fori GLOSSY BLACK);5;49
1848;CA417;1553;CA417 - ASTORGA (5 fori POLAR SILBER);5;157
1849;CA418;1553;CA418 - ASTORGA (5 fori DIAMANT SCHWARZ);5;152
1850;CA419;5246;CA419 - KODIAK (4 fori DIAMANT SCHWARZ);4;152
1851;CA419;5246;CA419 - KODIAK (5 fori DIAMANT SCHWARZ);5;152
1852;CA420;7228;CA420 - M12 (5 fori DIAMANT SCHWARZ FRONTPOLIERT);5;153
1853;CA420;7232;CA420 - M12X (5 fori DIAMANT SCHWARZ FRONTPOLIERT);5;153
1854;CA423;1621;CA423 - AUVORA (5 fori DARK GREY);5;151
1855;CA423;1622;CA423 - AUVORAX (5 fori DARK GREY);5;151
1856;CA424;1621;CA424 - AUVORA (5 fori POLAR SILBER);5;157
1857;CA424;1622;CA424 - AUVORAX (5 fori POLAR SILBER);5;157
1858;CA425;7307;CA425 - MARK (5 fori BLACK MIRROR);5;30
1859;CA425;7308;CA425 - MARK-D (5 fori BLACK MIRROR);5;30
1860;CA426;5383;CA426 - KOMET (5 fori GLOSS BLACK MIRROR RING);5;172
1861;CA427;3203;CA427 - DAVINCI (4 fori GLOSSY BLACK);4;49
1862;CA427;3203;CA427 - DAVINCI (5 fori GLOSSY BLACK);5;49
1863;CA428;3203;CA428 - DAVINCI (4 fori LIGHT TITAN);4;309
1864;CA428;3203;CA428 - DAVINCI (5 fori LIGHT TITAN);5;309
1865;CA429;3203;CA429 - DAVINCI (4 fori SILVER);4;19
1866;CA429;3203;CA429 - DAVINCI (5 fori SILVER);5;19
1867;CA430;3730;CA430 - FABRIK (5 fori GLOSSY BLACK);5;49
1868;CA431;3730;CA431 - FABRIK (5 fori GUN METALLIC MIRROR);5;6
1869;CA432;3730;CA432 - FABRIK (5 fori M-TITAN);5;229
1870;CA433;3731;CA433 - FABRIK-D (5 fori GLOSSY BLACK);5;49
1871;CA434;3731;CA434 - FABRIK-D (5 fori GUN METALLIC MIRROR);5;6
1872;CA435;3731;CA435 - FABRIK-D (5 fori M-TITAN);5;229
1873;CA436;1789;CA436 - B41 (5 fori GLOSSY BLACK);5;49
1874;CA437;1789;CA437 - B41 (5 fori GLOSSY ANTHRACITE);5;228
1875;CA438;1789;CA438 - B41 (5 fori BLACK MIRROR);5;30
1876;CA439;9977;CA439 - RC34 (4 fori GLOSSY BLACK);4;49
1877;CA439;9977;CA439 - RC34 (5 fori GLOSSY BLACK);5;49
1878;CA440;9977;CA440 - RC34 (4 fori BLACK MIRROR);4;30
1879;CA440;9977;CA440 - RC34 (5 fori BLACK MIRROR);5;30
1880;CA441;3203;CA441 - DAVINCI (4 fori BLACK MIRROR);4;30
1881;CA441;3203;CA441 - DAVINCI (5 fori BLACK MIRROR);5;30
1882;CA442;2745;CA442 - COMPETITION 2 (5 fori DIAMANT SCHWARZ);5;152
1883;CA443;11794;CA443 - TRANSPORTER (5 fori DIAMANT SCHWARZ);5;152
1884;CA443;11794;CA443 - TRANSPORTER (6 fori DIAMANT SCHWARZ);6;152
1885;CA444;2745;CA444 - COMPETITION 2 (5 fori GLOSSY BLACK BRONZE MACHINED);5;316
1886;CA447;10084;CA447 - RF-01 (5 fori METALLIC BROWN);5;320
1887;CA463;1766;CA463 - B32 (5 fori SHINY DARK);5;123
1888;CA464;1766;CA464 - B32 (5 fori KRISTAL SILVER);5;122
1889;CA465;1766;CA465 - B32 (5 fori GRAPHITE LUCIDO DIAMANTATO);5;125
1890;CA466;3993;CA466 - GIORGIONE (5 fori BLACK MIRROR);5;30
1891;CA466;11665;CA466 - THUNDER (5 fori BLACK MIRROR);5;30
1892;CA467;3993;CA467 - GIORGIONE (5 fori SILVER);5;19
1893;CA467;11665;CA467 - THUNDER (5 fori SILVER);5;19
1894;CA468;3993;CA468 - GIORGIONE (5 fori ANTRACITE DIAMANTATO);5;89
1895;CA469;8799;CA469 - PANORAMA GB (5 fori GLOSSY BLACK);5;49
1896;CA470;1492;CA470 - ANTARES (5 fori POLAR SILBER);5;157
1897;CA471;1492;CA471 - ANTARES (5 fori DIAMANT SCHWARZ);5;152
1898;CA472;3517;CA472 - EMOTION (5 fori DIAMOND BLACK KONTOUR POLISHED);5;160
1899;CA473;3517;CA473 - EMOTION (5 fori POLAR SILBER);5;157
1900;CA474;3517;CA474 - EMOTION (5 fori RACING BLACK);5;158
1901;CA475;3636;CA475 - EVOLUTION (5 fori DARK GREY);5;151
1902;CA475;3636;CA475 - EVOLUTION (5 fori POLAR SILBER);5;157
1903;CA476;7426;CA476 - MIZAR (5 fori POLAR SILBER);5;157
1904;CA477;7426;CA477 - MIZAR (5 fori DIAMANT SCHWARZ);5;152
1905;CA478;11457;CA478 - STREETRACE (4 fori DARK GREY);4;151
1906;CA478;11457;CA478 - STREETRACE (5 fori DIAMANT SILBER);5;154
1907;CA479;1849;CA479 - BAVARO (5 fori DIAMANT SCHWARZ);5;152
1908;CA480;1849;CA480 - BAVARO (5 fori POLAR SILBER);5;157
1909;CA481;5246;CA481 - KODIAK (4 fori GRAPHIT);4;155
1910;CA481;5246;CA481 - KODIAK (5 fori GRAPHIT);5;155
1911;CA482;5246;CA482 - KODIAK (4 fori POLAR SILBER);4;157
1912;CA482;5246;CA482 - KODIAK (5 fori POLAR SILBER);5;157
1913;CA483;7223;CA483 - M10 (5 fori METAL GREY);5;156
1914;CA483;7225;CA483 - M10X (5 fori METAL GREY);5;156
1915;CA484;7223;CA484 - M10 (5 fori POLAR SILBER);5;157
1916;CA484;7225;CA484 - M10X (5 fori POLAR SILBER);5;157
1917;CA485;7223;CA485 - M10 (5 fori RACING SCHWARZ);5;159
1918;CA485;7225;CA485 - M10X (5 fori RACING SCHWARZ);5;159
1919;CA486;7411;CA486 - MILANO (4 fori TITANIUM);4;65
1920;CA486;7411;CA486 - MILANO (5 fori TITANIUM);5;65
1921;CA487;9123;CA487 - QUINTO (5 fori DIAMANT SCHWARZ FRONTPOLIERT);5;153
1922;CA488;9123;CA488 - QUINTO (5 fori POLAR SILBER);5;157
1923;CA489;11696;CA489 - TORINO (5 fori DIAMANT SCHWARZ FRONTPOLIERT);5;153
1924;CA490;11696;CA490 - TORINO (5 fori POLAR SILBER);5;157
1925;CA491;11794;CA491 - TRANSPORTER (5 fori DIAMANT SCHWARZ);5;152
1926;CA492;11794;CA492 - TRANSPORTER (5 fori POLAR SILBER);5;157
1927;CA493;11799;CA493 - TRANSPORTER 6 (6 fori DIAMANT SCHWARZ);6;152
1928;CA494;11799;CA494 - TRANSPORTER 6 (6 fori POLAR SILBER);6;157
1929;CA495;10853;CA495 - SALERNO (5 fori SILVER);5;19
1930;CA496;12710;CA496 - X10 (5 fori METAL GREY);5;156
1931;CA496;12711;CA496 - X10X (5 fori METAL GREY);5;156
1932;CA499;4228;CA499 - HIGHLANDS (5 fori BLACK MIRROR);5;30
1933;CA4A1;7127;CA4A1 - LIBERTY (5 fori GLOSSY BLACK);5;49
1934;CA4A2;7127;CA4A2 - LIBERTY (5 fori GUN METALLIC MIRROR);5;6
1935;CA4A6;400;CA4A6 - 7900 (4 fori GLOSSY SILVER);4;264
1936;CA4A6;400;CA4A6 - 7900 (5 fori GLOSSY SILVER);5;264
1937;CA4A7;400;CA4A7 - 7900 (4 fori MATT BLACK MACHINED);4;267
1938;CA4A7;400;CA4A7 - 7900 (5 fori MATT BLACK MACHINED);5;267
1939;CA4A8;400;CA4A8 - 7900 (4 fori MATT BLACK);4;5
1940;CA4A8;400;CA4A8 - 7900 (5 fori MATT BLACK);5;5
1941;CA4A9;417;CA4A9 - 8100 (5 fori GLOSSY SILVER);5;264
1942;CA4B0;765;CA4B0 - 9ESSE (4 fori MATT BLACK);4;5
1943;CA4B1;417;CA4B1 - 8100 (5 fori GLOSSY BLACK);5;49
1944;CA4B2;417;CA4B2 - 8100 (5 fori GLOSSY BLACK MACHINED);5;265
1945;CA4B3;417;CA4B3 - 8100 (5 fori MATT BLACK);5;5
1946;CA4B4;766;CA4B4 - 9EVO (4 fori GLOSSY SILVER);4;264
1947;CA4B4;766;CA4B4 - 9EVO (5 fori GLOSSY SILVER);5;264
1948;CA4B5;766;CA4B5 - 9EVO (4 fori GLOSSY BLACK);4;49
1949;CA4B5;766;CA4B5 - 9EVO (5 fori GLOSSY BLACK);5;49
1950;CA4B6;769;CA4B6 - 9RR (4 fori GLOSSY SILVER);4;264
1951;CA4B6;769;CA4B6 - 9RR (5 fori GLOSSY SILVER);5;264
1952;CA4B7;769;CA4B7 - 9RR (4 fori MATT BLACK);4;5
1953;CA4B7;769;CA4B7 - 9RR (5 fori MATT BLACK);5;5
1954;CA4B8;769;CA4B8 - 9RR (4 fori GLOSSY GOLD);4;268
1955;CA4B8;769;CA4B8 - 9RR (5 fori GLOSSY GOLD);5;268
1956;CA4B9;771;CA4B9 - 9XR (5 fori GLOSSY BLACK MACHINED);5;265
1957;CA4C3;4222;CA4C3 - HEXIS (5 fori GLOSSY SILVER);5;264
1958;CA4C4;4222;CA4C4 - HEXIS (5 fori GLOSSY BLACK);5;49
1959;CA4C5;4222;CA4C5 - HEXIS (5 fori GLOSSY BLACK MACHINED);5;265
1960;CA4C6;4222;CA4C6 - HEXIS (5 fori GLOSSY TITANIUM MACHINED);5;266
1961;CA4C7;1192;CA4C7 - ALKE (5 fori GLOSSY SILVER);5;264
1962;CA4C8;1192;CA4C8 - ALKE (5 fori GLOSSY BLACK MACHINED);5;265
1963;CA4C9;1192;CA4C9 - ALKE (5 fori GLOSSY TITANIUM);5;269
1964;CA4D1;1192;CA4D1 - ALKE (5 fori MATT TITANIUM DIAMOND CUT);5;270
1965;CA4D2;4400;CA4D2 - IOKE (5 fori GLOSSY SILVER);5;264
1966;CA4D3;4400;CA4D3 - IOKE (5 fori GLOSSY BLACK);5;49
1967;CA4D4;4400;CA4D4 - IOKE (5 fori MATT BLACK MACHINED);5;267
1968;CA4D5;933;CA4D5 - AIDON (5 fori GLOSSY SILVER);5;264
1969;CA4D6;933;CA4D6 - AIDON (5 fori GLOSSY BLACK MACHINED);5;265
1970;CA4D7;933;CA4D7 - AIDON (5 fori GLOSSY TITANIUM MACHINED);5;266
1971;CA4D8;933;CA4D8 - AIDON (5 fori GLOSSY BLACK);5;49
1972;CA4D9;7297;CA4D9 - MAKHAI (5 fori GLOSSY SILVER);5;264
1973;CA4E1;7297;CA4E1 - MAKHAI (5 fori GLOSSY BLACK MACHINED);5;265
1974;CA4E2;5384;CA4E2 - KOROS (5 fori GLOSSY SILVER);5;264
1975;CA4E3;5384;CA4E3 - KOROS (5 fori GLOSSY BLACK MACHINED);5;265
1976;CA4E4;1584;CA4E4 - ATENA (5 fori GLOSSY SILVER);5;264
1977;CA4E6;933;CA4E6 - AIDON (5 fori GLOSSY BLACK DIAMOND CUT LIP);5;272
1978;CA4E7;766;CA4E7 - 9EVO (4 fori GLOSSY GOLD);4;268
1979;CA4E7;766;CA4E7 - 9EVO (5 fori GLOSSY GOLD);5;268
1980;CA4E8;7297;CA4E8 - MAKHAI (5 fori GLOSSY BLACK);5;49
1981;CA4F1;1478;CA4F1 - ANGEL (5 fori BLACK MIRROR);5;30
1982;CA4F2;1478;CA4F2 - ANGEL (5 fori GLOSSY BLACK);5;49
1983;CA4F3;1478;CA4F3 - ANGEL (5 fori MATT ANTHRACITE POLISHED);5;109
1984;CA4F4;11303;CA4F4 - SPARTA (5 fori BLACK DIAMOND);5;226
1985;CA4F4;11303;CA4F4 - SPARTA (5 fori BLACK MIRROR);5;30
1986;CA4F5;11303;CA4F5 - SPARTA (5 fori GLOSSY BLACK);5;49
1987;CA4F6;11303;CA4F6 - SPARTA (5 fori MATT ANTHRACITE DIAMOND);5;227
1988;CA4F6;11303;CA4F6 - SPARTA (5 fori MATT ANTHRACITE POLISHED);5;109
1989;CA4F6;11419;CA4F6 - STC-10 (5 fori MATT BLACK);5;5
1990;CA4F7;11419;CA4F7 - STC-10 (5 fori GLOSSY SILVER);5;264
1991;CA4F8;11419;CA4F8 - STC-10 (5 fori MATT TITANIUM);5;211
1992;CA4F9;11419;CA4F9 - STC-10 (5 fori MATT BLACK MACHINED LIP);5;284
1993;CA4G0;7127;CA4G0 - LIBERTY (5 fori BLACK MIRROR);5;30
1994;CA4G4;11423;CA4G4 - STC-45 (5 fori GLOSSY SILVER);5;264
1995;CA4G5;11422;CA4G5 - STC45 (5 fori GLOSSY BLACK MACHINED);5;265
1996;CA4G6;11422;CA4G6 - STC45 (5 fori MATT BLACK);5;5
1997;CA4G7;11422;CA4G7 - STC45 (5 fori MATT TITANIUM);5;211
1998;CA4G7;11423;CA4G7 - STC-45 (5 fori MATT TITANIUM);5;211
1999;CA4G9;7813;CA4G9 - MOROS (5 fori MATT BLACK);5;5
2000;CA4H1;1192;CA4H1 - ALKE (5 fori GLOSSY BLACK);5;49
2001;CA4L3;12523;CA4L3 - WATT (5 fori MATT BLACK);5;5
2002;CA4L4;1851;CA4L4 - BAYERN EVO (3 fori SILVER);3;19
2003;CA4L5;1851;CA4L5 - BAYERN EVO (3 fori BLACK POLISHED);3;140
2004;CA4L6;10042;CA4L6 - REDS FAST (5 fori NERO OPACO);5;70
2005;CA4L7;10042;CA4L7 - REDS FAST (5 fori ARGENTO LUCIDO);5;339
2006;CA4M1;867;CA4M1 - AC-M08 (5 fori ANTHRACITE);5;40
2007;CA4M2;867;CA4M2 - AC-M08 (5 fori ANTRACITE DIAMANTATO);5;89
2008;CA4M3;867;CA4M3 - AC-M08 (5 fori BLACK);5;72
2009;CA4M4;867;CA4M4 - AC-M08 (5 fori BLACK POLISHED);5;140
2010;CA4M5;4929;CA4M5 - KIND (5 fori GLOSSY BLACK);5;49
2011;CA4M6;4929;CA4M6 - KIND (5 fori BLACK POLISH);5;17
2012;CA4M7;9977;CA4M7 - RC34 (5 fori BLACK ORANGE MATT);5;308
2013;CA4P1;7302;CA4P1 - MAMMUT6 (6 fori CHROME LOOK);6;283
2014;CA4P2;7301;CA4P2 - MAMMUT5 (5 fori GLOSSY BLACK);5;49
2015;CA4P3;7301;CA4P3 - MAMMUT5 (5 fori BLACK POLISHED);5;140
2016;CA4P4;7301;CA4P4 - MAMMUT5 (5 fori CHROME LOOK);5;283
2017;CA4P5;7302;CA4P5 - MAMMUT6 (6 fori GLOSSY BLACK);6;49
2018;CA4P6;7302;CA4P6 - MAMMUT6 (6 fori BLACK POLISHED);6;140
2019;CA4P8;1528;CA4P8 - ARY (5 fori GLOSSY BLACK);5;49
2020;CA4P9;1528;CA4P9 - ARY (5 fori BLACK LIP POLISHED);5;161
2021;CA4Q1;765;CA4Q1 - 9ESSE (4 fori GLOSSY BLACK);4;49
2022;CA4Q3;765;CA4Q3 - 9ESSE (4 fori GLOSSY GOLD);4;268
2023;CA4Q6;765;CA4Q6 - 9ESSE (4 fori VINTAGE WHITE);4;285
